source,url,title,ingredients,instructions
nosalty,https://www.nosalty.hu/recept/ormansagi-sult-oldalas-repas-burgonyapurevel-es-piritott-feherkaposztaval,Ormánsági sült oldalas répás burgonyapürével és pirított fehérkáposztával,"[""1 kg Sertésoldalas"", ""4 közepes db Sárgarépa"", ""1 kg Újkrumpli"", ""2 ek Só"", ""2 csipet Fekete bors"", ""2 csipet Őrölt fűszerkömény"", ""4 csipet Füstölt pirospaprika"", ""4 gerezd Fokhagyma"", ""3 dl Zöldség alaplé"", ""4 ek Sertészsír"", ""2 csapott ek Cukor"", ""4 csipet Petrezselyem"", ""2 dl Édes fehérbor"", ""4 közepes db Lilahagyma"", ""2 dl Tej"", ""3 ek Vaj"", ""2 közepes db Káposzta""]","[""Sertésoldalast apró darabokra vágjuk, és bevagdossuk."", ""Hagymát megpucoljuk és apró kockára vágjuk."", ""Közben a krumplit, felrakjuk főni, és annyi vizet rakunk hozzá, hogy épp ellepje, sózzuk."", ""Sárgarépát megpucoljuk, és apró kockára vágjuk, felrakjuk főni és annyi vizet rakunk hozzá, hogy épp ellepje."", ""Össze keverjük a fűszereket, só, bors, fűszerkömény, pirospaprika, petrezselyem apróra vágva, és a cukor."", ""Sertésoldalast, az összekevert fűszerekkel összeforgatjuk és lefedve berakjuk a hűtőbe."", ""Amikor kész a főtt krumpli, leszűrjük és eközben a sárgarépa is kész, azt is le szűrjük."", ""A főtt krumplit és a főtt sárgarépát összeöntjük, és krumplinyomóval átnyomjuk."", ""A sárgarépás burgonyapüréhez hozzáadjuk a vajat, tejet, és simára keverjük."", ""Az oldalast kivesszük a hűtőből, és tepsibe rakjuk."", ""Hozzáadjuk az alaplevet, a zsírt is hozzáadjuk a tepsi aljára és a fehérbort."", ""Hozzáadjuk a zúzott fokhagymát és az apróra vágott lilahagymát ezzel szórjuk meg a tetejét."", ""40 percig alufóliával lefedve pároljuk, és 20 perc múlva alufólia nélkül megsütjük az oldalas mindkét felét."", ""Közben a káposztát apróra vágjuk, sózzuk, borsozzuk, és zsírral megpirítjuk és tálaljuk.""]"
nosalty,https://www.nosalty.hu/recept/dietas-zoldborsos-pulykamellragu-ropogos-hagymaval,Diétás zöldborsós pulykamellragu ropogós hagymával,"[""2 dkg Kókuszzsír"", ""40 dkg Pulykamell"", ""25 dkg Zöldborsó"", ""1 nagy db Lilahagyma"", ""1 kávéskanál Só"", ""3 csipet Rózsabors"", ""3 csipet Koriander"", ""2 csipet Gyömbérpor"", ""2 csipet Rozmaring""]","[""A fele kókuszzsíron pirultra készítjük a szálasra vágott hagymát, majd egy tálra szedjük."", ""Az apróra vágott húst befűszerezzük, jól átforgatjuk, és a megmaradt zsíron megpirítjuk, hogy szép színe legyen. Hozzákeverjük a zöldborsót, és együtt megpároljuk."", ""A végén beletesszük a pirult hagymaszeleteket, összeforgatjuk. Már tálalható is!! Jó étvágyat!!""]"
nosalty,https://www.nosalty.hu/recept/filet-mignon-borsmartassal,Filet-mignon borsmártással,"[""8 db Burgonya kicsi"", ""1 dl Olívaolaj"", ""0 ízlés szerint Só"", ""0 ízlés szerint Négyszínű bors"", ""20 dkg Marhabélszín én két vastagabb kb. 2 cm-es szeletet vettem"", ""0 ízlés szerint Só"", ""3 teáskanál Négyszínű bors"", ""1 dl Olívaolaj"", ""0 dl Konyak"", ""2 közepes db Salottahagyma"", ""5 gerezd Fokhagyma"", ""2 teáskanál Mustár"", ""1 dl Főzőtejszín"", ""15 dkg Zöldbab"", ""1 ek Vaj"", ""1 g Fokhagyma"", ""pirított 0 dkg Mandula""]","[""A krumplit alaposan megmossuk, leszárítjuk."", ""Beletesszük egy hőálló tálba, majd cseppentünk rá kis olajat, sózzuk, borsozzuk, és mehet a sütőbe."", ""Kb. 200 fokon 30 percig sütjük (egy villát beleszúrva könnyen ellenőrizheted, ha kész)."", ""A húst kicsit bekenjük olajjal, sózzuk, borsozzuk, és hagyjuk 15 percig pihenni (fontos, hogy szobahőmérsékletű legyen a hús, amikor sütjük)."", ""A serpenyőt egy kis olajjal felhevítjük nagyon forróra."", ""A hússzeleteket beletesszük, és minden oldalán 1,5 percig sütjük (mind a 6 oldal), ha ezzel megvagyunk, akkor kiszedjük egy tálra, és félretesszük."", ""A konyakot beleöntjük a tepsibe (ugyanabba, amiben a húst sütjük), felforraljuk, hozzáadjuk a felaprított salottát, fokhagymát, és üvegesre pirítjuk."", ""Hozzáadjuk a négyszínű borsot, amit előzőleg kicsit megtörünk mozsárban (fontos, hogy kicsit), a mustárt és a tejszínt, majd 5 perc alatt összefőzzük az egészet."", ""Levesszük a tűzről, és visszapakoljuk bele a hússzeleteket (ezek itt szépen megvárják, amíg a zöldbabot elkészítjük)."", ""A vajat megolvasztjuk, majd egy csipet fokhagymát teszünk hozzá (mert imádom a fokhagymát)."", ""A zöldbabot 3-5 perc alatt megpároljuk, és kész (mi a roppanós zöldséget szeretjük, ezért én rövidebb ideig párolom)."", ""Tálaláskor a babot meghintjük egy kis pirított mandulával, a húst nyakon öntjük a szósszal, és már falhatjuk is.""]"
nosalty,https://www.nosalty.hu/recept/medvehagymas-korozott-3,Medvehagymás körözött 3.,"[""25 dkg Tehéntúró"", ""15 dkg Juhtúró"", ""2 ek Tejföl"", ""0 teáskanál Őrölt fűszerkömény"", ""0 ízlés szerint Fűszerpaprika őrölt"", ""0 ízlés szerint Só"", ""1 csokor Medvehagyma"", ""1 kis fej Vöröshagyma""]","[""Alaposan megmossuk a medvehagyma-leveleket, és lecsöpögtettjük,"", ""A tehéntúrót, a juhtútót és a tejfölt villával jól összetörjük."", ""Belereszeljük a vöröshagymát sajt reszelőn, vagy apróra feldaraboljuk."", ""mehet bele a frissen őrölt kömény, pirospaprika, ízlés szerint só."", ""A medvehagyma-leveleket keskeny csíkokra vágjuk."", ""Jól összedolgozzuk.""]"
nosalty,https://www.nosalty.hu/recept/joghurtos-szolotorta,Joghurtos szőlőtorta,"[""3 db Tojás"", ""3 ek Cukor"", ""0 dl Napraforgó olaj"", ""6 ek Víz langyos"", ""6 evőkanál Finomliszt"", ""0 csomag Sütőpor"", ""1 csipet Só"", ""6 db Lapzselatin fehér"", ""10 dkg Cukor"", ""0 citromból nyert Citromhéj reszelt"", ""1 csomag Vaníliás cukor"", ""1 dl Fehérbor száraz vagy szőlőlé"", ""500 g Joghurt natúr"", ""40 dkg Habtejszín"", ""1 csomag Habfixáló"", ""25 dkg Szőlő aprószemű, magnélküli"", ""60 dkg Szőlő nagyszemű, fehér és piros""]","[""A tojásokat szétválasztjuk, a fehérjébe pici sót teszünk, és betesszük a hűtőbe."", ""A tojássárgájához hozzáadjuk a cukrot, és habosra keverjük, majd hozzáadjuk az olajat, és tovább keverjük, belekanalazzuk a vizet, a sütőporral elkevert lisztet. A tojásfehérjét keményhabbá verjük, és elkeverjük a sárgájával, majd a papírral kibélelt tortaformába simítjuk."", ""A töltelékhez a zselatint 10 percig hideg vízben beáztatjuk. Megmossuk a szőlőt, és leszemezzük, a nagyobb szemeket elfelezzük, és kimagozzuk."", ""Összekeverjük a joghurtot, a cukrot és a citromhéjat. A fehérbort egy picit felmelegítjük, és a zselatint felolvasztjuk benne, majd a joghurtos krémhez adjuk, és 15 percig hűvösre tesszük. Ha a krém dermedni kezd, akkor tejszínt felverünk, és a krémhez keverjük."", ""A tésztát kivesszük a formából, és félbevágjuk. Az alsó lapot visszahelyezzük a kapcsos tortaformába. A krém 1/3-át a piskótalapra kenjük, elsimítjuk, és a szőlőszemeket eloszlatjuk rajta. Utána megint a krém 1/3-át rákenjük, majd lefedjük a másik tortalappal, a krémből 2-3 ek-lal félreteszünk, a többit a torta tetejére simítjuk. A torta tetejét feldíszítjük a szőlőszemekkel. Néhány szőlőszemet citromlébe mártjuk, majd a kristálycukorba, és ezzel díszítünk."", ""A tortát 6 órára hütőbe tesszük vagy akár egy éjszakára."", ""Szervírozás előtt a tortagyűrűt levesszük, és a félrerakottkrémmel bekenjük a torta oldalát is.""]"
nosalty,https://www.nosalty.hu/recept/csirkemaj-fuszerezett-parizsi-bundaban,Csirkemáj fűszerezett párizsi bundában,"[""50 dkg Csirkemáj"", ""3 db Tojás"", ""1 dl Tej"", ""10 dkg Teljes kiőrlésű liszt búza, szükség szerint"", ""2 gerezd Fokhagyma"", ""0 ízlés szerint Só"", ""0 ízlés szerint Bors"", ""0 ízlés szerint Chili por"", ""2 ek Olívaolaj""]","[""A csirkemájat mossuk át többször, majd áztassuk be fokhagymás tejbe néhány órára."", ""Egy kerámia sütőtálat kenjünk ki az olívaolajjal."", ""A tojásokat a tejjel simára keverjük, fűszerezzük ízlés szerint, picit sózzuk, és annyi lisztet keverünk hozzá, hogy palacsintatészta sűrűségű masszát kapjunk."", ""Egy tányérra lisztet öntünk, beleforgatjuk a májacskákat, majd belemártjuk a masszába őket, és egymás mellé a sütőtálba tesszük. Nekem elég kicsi sütőtálam van, így egymásra is kellett halmoznom őket."", ""Addig sütjük, hogy biztosan ne maradjanak véresek a májak. A széle és az alja ropogósra sül, a közepe pedig finom krémes lesz. Az is lehet, hogy előbb átsül a tepsi méretétől függően, hiszen ha csak egymás mellé tesszük őket, hamarabb átsülnek."", ""Tálaláskor ne felejtsük el megsózni a májat.""]"
nosalty,https://www.nosalty.hu/recept/valentin-napi-afonyas-kuglofvirag,Valentin napi áfonyás kuglófvirág,"[""60 dkg Finomliszt finom"", ""1 dl Tej"", ""1 dl Habtejszín"", ""2 dl Joghurt natúr"", ""2 db Tojás"", ""15 dkg Áfonya aszalt"", ""4 ek Cukor"", ""3 ek Levendulaszirup"", ""0 citromból nyert Citromlé"", ""8 dkg Vaj olvasztott"", ""2 dkg Élesztő"", ""1 tk Sikér"", ""100 g Fehér csokoládé"", ""1 dl Habtejszín"", ""1 ek Levendulaszirup"", ""2 db Levendula és narancsvirág, ehetők!"", ""4 csepp Ételfesték kék és piros""]","[""1 dl langyos, cukrostejen felfuttatjuk az élesztőt, majd a többi folyékony hozzávalót is alulra téve, a szilárdakat pedig felülre kenyérsütő üstjében 20 perc alatt megdagasztjuk a tésztát. Néhány csepp ételfestékkel megszínezzük a tésztát, végül pedig, mikor lejárna a dagasztás, előtte 1-2 perccel hozzáadjuk az áfonyát."", ""Egy órát kelesztjük a tésztát, és amikor már kétszeresére nőtt, enyhén lisztezett deszkára borítjuk, átgyúrjuk és betesszük a virág formájú szilikon sütőformába, amiben újabb 20 percig kelesztjük. (Kevéske tésztából 2 szívformájú tésztaadagot is sütöttem egy külön kis tepsin)."", ""Előmelegített sütőben 160 oC-on, hőlégkeverésen 50-60 perc alatt pirosra sütjük. Ha kész, rácson kihűtjük."", ""A csokoládét gőz felett felolvasztjuk 1 dl tejszín társaságában és némi kék és piros ételfesték, valamint 1 ek levendulaszirup társaságában, majd levéve a gőzről folyamatos keverés mellett, amikor elkezd sűrűsödni, belemártjuk a szíveket és a többit a virág tetejére öntjük.""]"
nosalty,https://www.nosalty.hu/recept/paleo-nyers-kiwitorta,Paleo nyers kiwitorta,"[""2 db Avokádó nagyon érett"", ""4 közepes db Kivi"", ""1 db Citrom"", ""darált 150 g Mandula"", ""50 g Kókuszliszt"", ""2 ek Méz"", ""1 késhegynyi Stevia"", ""1 db Vanília a kikapart belseje""]","[""A torta alapja 2 db pürésített avokádó darált mandulával és mézzel összekeverve. A mennyiség a tortaforma méretétől függ, a fenti mennyiség egy 20 cm-es kapcsos tortaformához értendő. Annyi mandulát és mézet kell hozzáadni az avokádóhoz, hogy akkoramasszát kapjunk, hogy a tortaforma alját teljesen ki tudjuk vele bélelni. Ezután ezt berakjuk a mélyhűtőbe 50-60 percre."", ""A \""túró\"" elkészítéséhez kókuszliszthez hozzáadunk egycitrom levét, kis steviát (vagy mézet), vaníliát és annyi vizet, hogy kenhetővé váljon."", ""Kivesszük a mélyhűtőből a torta alapját, majd egyenletesen elegyengetjük rajta a \""túrót\""."", ""A kiwiket meghámozzuk, felszeleteljük, majd a torta tetejére rakosgatjuk."", ""A tortát berakjuk a hűtőbe legalább egy órára.""]"
nosalty,https://www.nosalty.hu/recept/toltott-paprika-epercsok-modjara,Töltött paprika Epercsók módjára,"[""4 db Paradicsompaprika"", ""30 dkg Nyúlhús"", ""6 közepes db Paradicsom"", ""1 közepes db Sárgarépa"", ""3 csipet Himalája só"", ""2 csipet Cayenne paprika"", ""2 gerezd Fokhagyma"", ""1 db Tojás"", ""1 csokor Bazsalikom""]","[""A nyúlhúst ledaráljuk vagy apróra felaprítjuk."", ""A répát lereszeljük, majd a tojással, fűszerekkel összekeverjük a darált húst."", ""A paradicsomokat kevés sóval, borssal szósszá főzzük."", ""A végén ízesítjük a bazsalikom levelével."", ""A paradicsompaprikákat kicsumázzuk, megtöltjük a darált hússal."", ""A paradicsomszószt átpasszírozzuk, kevés vízzel felöntjük (ha kell), és beletesszük a töltött paprikákat."", ""Kb. 20-40 perc alatt megfő.""]"
nosalty,https://www.nosalty.hu/recept/joghurtos-spenot-salata,Joghurtos spenótsaláta,"[""20 dkg Spenót"", ""2 ek Fenyőmag"", ""2 gerezd Fokhagyma"", ""150 ml Joghurt"", ""2 ek Olívaolaj"", ""0 ízlés szerint Bors"", ""0 ízlés szerint Só""]","[""Száraz serpenyőben megpirítjuk a fenyőmagokat, ha megpirultak, félretesszük."", ""Ugyanabba a serpenyőbe olívaolajat öntünk, rádobjuk a szeletekre vágott fokhagyma-gerezdeket, és megpirítjuk."", ""A megmosott spenótleveleket is a serpenyőbe öntjük, és hagyjuk, hogy a hőtől összeessen."", ""Egy szűrőbe tesszük, és megvárjuk, míg kihűl, utána pedig kinyomkodjuk a felesleges levét."", ""Közben egy tálkában a joghurtot kikeverjük sóval és borssal."", ""A tálkába szórjuk a spenótot, amit jól összekeverünk, és a tetejét megszórjuk fenyőmaggal. Köretként vagy magában is fogyaszthatjuk!""]"
nosalty,https://www.nosalty.hu/recept/komenymagos-rudacskak-zoldjulitol,Köménymagos rudacskák zoldjulitól,"[""50 dkg Finomliszt"", ""10 dkg Margarin"", ""10 dkg Sertészsír"", ""2 db Tojás 1 a kenéshez"", ""1 ek Tejföl"", ""25 g Friss élesztő"", ""1 dl Tej"", ""0 ízlés szerint Só"", ""0 ízlés szerint Köménymag""]","[""Az élesztőt fél deci, enyhén cukros tejben felfuttatjuk."", ""A liszt közepébe mélyedést készítünk, ebbe kockázzuk bele a margarint, zsírt, beleteszünk 1 db egész tojást, a felfuttatott élesztőt, 1-2 ek. tejfölt és annyi tejet, amennyit felvesz, hogy jól nyújtható legyen."", ""Kinyújtjuk, vékony csíkokra szeleteljük."", ""Megkenjük felvert tojással, ízlés szerint megszórjuk sóval, köménymaggal."", ""A tepsit margarinnal kikenjük."", ""Előmelegített sütőben (175 C) kb. 15 percig sütjük.""]"
nosalty,https://www.nosalty.hu/recept/moussaka-evi-neni-konyhajabol,Moussaka Évi néni konyhájából,"[""70 dkg Padlizsán"", ""3 közepes db Paradicsom"", ""20 dkg Rizs"", ""40 dkg Marha hátszín puha, ledarálva"", ""0 ízlés szerint Só"", ""0 ízlés szerint Bors"", ""0 ízlés szerint Fahéj"", ""1 ek Worcestershire-szósz"", ""5 ek Napraforgó olaj"", ""1 közepes db Vöröshagyma"", ""2 gerezd Fokhagyma"", ""140 g Tejföl"", ""1 db Tojás"", ""10 dkg Sajt"", ""0 ízlés szerint Görög fűszerkeverék vagy zöldség grillfűszer""]","[""A rizst sós vízben megfőzzük."", ""A vöröshagymát 2 ek olajon megdinszteljük, majd rádobjuk a darált marhát, az összezúzott fokhagymát, enyhén sózzuk, borsozzuk, 1 csapott tk. fahéjat keverünk hozzá, végül a Worcestershire-szószt, és fedő alatt 10 perc alatt megpároljuk."", ""A padlizsánokat megpucoljuk, kb. fél cm-es szeletekre vágjuk, nagy teflonserpenyőben 1 ek olajon (nem szabad többet tenni, mert mindet felszívja) 1-1 padlizsánt megpirítunk úgy, hogy amikor megfordítjuk, megszórjuk zöldség grillfűszerrel, tálra szedjük."", ""Ha minden kész, elkezdjük egymásra rétegezni. Alulra kerül a padlizsán, rá a rizs vékonyka rétegben, majd a darált marha, erre pedig vékonyra szeletelt paradicsomot teszünk, majd újra kezdjük a rétegek gyártását, míg el nem fogynak az alapanyagok. A tetejére a tojással elkevert tejfölt tesszük, amit megszórunk reszelt sajttal."", ""Előmelegített sütőben megsütjük.""]"
nosalty,https://www.nosalty.hu/recept/szilvas-kokuszos-szelet-mara-konyhajabol,Szilvás-kókuszos szelet Mara konyhájából,"[""4 db Tojás"", ""15 dkg Margarin"", ""15 dkg Cukor"", ""5 g Cukrozatlan kakaópor"", ""7 g Kókuszreszelék"", ""7 dkg Mandula darált"", ""1 csomag Sütőpor"", ""10 dkg Finomliszt"", ""500 ml Növényi tejszín"", ""6 ek Szilvalekvár"", ""5 dkg Étcsokoládé""]","[""A margarint, cukrot és a tojásokat habosra kikeverjük, majd hozzáadjuka kókuszt, darált mandulátés a sütőporral, kakaóval elkevert lisztet."", ""24x22 cm-es tepsibe sütjük,amit sütőpapírral bélelünk. 170 fokon megsütjük."", ""A tejszínt habbá verjük,és szilvalekvárral összekeverjük,a kihűlt tészta tetejére simítjuk. A csokoládét gőz felett felolvasztjuk,és a tészta tetejét díszítjük.""]"
nosalty,https://www.nosalty.hu/recept/baileys-livike-konyhajabol,Bailey's Livike konyhájából,"[""1 l Tej"", ""20 dkg Cukor"", ""1 csomag Vaníliás cukor"", ""3 dl Főzőtejszín"", ""5 dl Rum"", ""mogyoró ízű 2 tasak Pudingpor főzés nélküli""]","[""A tejet, a cukrot, a vaníliás cukrot és a tejszínt felforraljuk, majd kihűtjük."", ""Miután kihűlt, hozzáadjuk a krémpudingport,és csomómentesen elkeverjük."", ""A rumot csurgatva öntjük hozzá, miközben a tejszínes keveréket is kevergetjük, hogy jól összeálljon."", ""Üvegekbe töltjük, hűtőben tároljuk, és 5-6 napon át mindennap jól felrázzuk őket.""]"
nosalty,https://www.nosalty.hu/recept/vargabeles-2-mazsola-nelkul,Vargabéles 2. - mazsola nélkül,"[""50 dkg Tehéntúró félzsíros"", ""3 dl Tejföl 20%-os"", ""20 dkg Margarin"", ""4 db Tojás"", ""25 dkg Cérnametélt 8 tojásos"", ""15 dkg Porcukor"", ""1 ek Vaníliás cukor"", ""1 citromból nyert Citromhéj reszelt"", ""1 csomag Réteslap előhűtött"", ""0 dl Napraforgó olaj""]","[""A tésztát megfőzzük, leszűrjük, és hideg vízzel leöblítjük."", ""A tojásokat kettéválasztjuk. A sárgáját habosra keverjük a puha margarinnal, a vaníliás cukorral, a citromhéjjal és a porcukor felével."", ""Hozzáadjuk az átmorzsolt túrót, a tejfölt és a tésztát."", ""A tojásfehérjéhez hozzáadjuk a maradék porcukrot, és keményre verjük, majd óvatosan a masszába forgatjuk."", ""Egy magasabb falú tűzálló edényt kikenünk olajjal, ráfektetjük a réteslap felét. Minden réteget megkenünk olajjal. Ezen eloszlatjuk a túrós masszát. Befedjük a réteslap másik felével."", ""Előmelegített sütőben sütjük kb. 50 percig.""]"
nosalty,https://www.nosalty.hu/recept/dios-habcsok,Diós habcsók,"[""3 db Tojásfehérje"", ""20 dkg Cukor"", ""1 ek Ecet"", ""20 dkg Dió durvára vágott""]","[""A tojásfehérjét kemény habbá verjük."", ""Apránként hozzáadagoljuk a cukrot."", ""Belekeverjük az ecetet és végezetül a durvára vágott diót."", ""Kivajazott, lisztezett tepsire kanállal kis halmokat készítünk."", ""Előmelegített sütőben 120-150 fokon, kb. 1,5-2 óráig szárítjuk."", ""Az a legjobb, ha csak másnap szedjük ki a tepsiből.""]"
